年月,港口別,總計,進港,出港,進口實櫃,進口空櫃,出口實櫃,出口空櫃,轉口實櫃,轉口空櫃,國內貨櫃實櫃,國內貨櫃空櫃
201810,高雄港,871061.75,435555.5,435506.25,153869.5,82100,195479.5,34902.75,399233,134,3277,2066
201810,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201810,臺北港,147863.75,72981,74882.75,38035.25,10019.75,45017.75,8257.25,45086.75,0,1447,0
201810,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201810,安平港,0,0,0,0,0,0,0,0,0,0,0
201811,國際商港,1337973.25,672890,665083.25,309216.5,131131.5,338966.5,86087,459746.75,1056,7514,4255
201811,基隆港,128272,70214.75,58057.25,63945.25,5485.5,36097.75,21264.5,1161,314,4,0
201811,臺中港,151116.5,75973,75143.5,50078,22135,68456.5,3278,3924,7,1924,1314
201811,高雄港,919657,461596.25,458060.75,158486,94292.25,190366,52954.5,415713.25,735,4169,2941
201811,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201811,臺北港,138927.75,65106,73821.75,36707.25,9218.75,44046.25,8590,38948.5,0,1417,0
201811,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201811,安平港,0,0,0,0,0,0,0,0,0,0,0
201812,國際商港,1301081.25,649972.5,651108.75,311203.75,113245.5,350172,80928,434479,567,6923,3563
201812,基隆港,129582,71937.25,57644.75,64838,6354.25,35867.5,21242.25,1225,52,3,0
201812,臺中港,155402.75,75041,80361.75,50370.25,21157.75,72144.75,4768,3411,12,2026,1513
201812,高雄港,877048.25,435668,441380.25,157560,74955.5,197798.75,45411.75,395471.25,503,3298,2050
201812,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201812,臺北港,139048.25,67326.25,71722,38435.5,10778,44361,9506,34371.75,0,1596,0
201812,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201812,安平港,0,0,0,0,0,0,0,0,0,0,0
201901,國際商港,1329397,675970.25,653426.75,317668.25,119054.75,342908,78154.5,457595.5,2360,7771,3885
201901,基隆港,131887.75,73107.75,58780,67129.25,5195.5,33454.5,24738.5,1030,332,8,0
201901,臺中港,146955.5,75234.75,71720.75,50704.25,21150.5,64470.75,4154,3861,8,1572,1035
201901,高雄港,907807.75,457967.5,449840.25,162302.75,81396.25,201747,37857.5,415014.25,2020,4638,2832
201901,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201901,臺北港,142746,69660.25,73085.75,37532,11312.5,43235.75,11404.5,37690.25,0,1553,18
201901,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201901,安平港,0,0,0,0,0,0,0,0,0,0,0
201902,國際商港,1057769.5,511471.5,546298,212154.5,100484.5,271649.25,55783.5,408616.75,2034,4661,2386
201902,基隆港,78934.5,38956.25,39978.25,35449,3047.25,25567.5,13864.75,913,88,5,0
201902,臺中港,112216.5,51241.75,60974.75,35148.75,14156,57462.75,1666,2087,6,1113,577
201902,高雄港,741785.5,360206.75,381578.75,111777,71899,153168.25,32920.25,365641,1940,2631,1809
201902,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201902,臺北港,124833,61066.75,63766.25,29779.75,11382.25,35450.75,7332.5,39975.75,0,912,0
201902,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201902,安平港,0,0,0,0,0,0,0,0,0,0,0
201903,國際商港,1337022.5,675775.75,661246.75,312851.5,120307.5,364943,62578.75,463455.75,495,7678,4713
201903,基隆港,118895.5,67531.5,51364,62051.25,4631.25,33640.25,17039.75,1244,280,9,0
201903,臺中港,153445.25,73635.75,79809.5,50069.5,20562.25,75262.5,1793,2681,8,2019,1050
201903,高雄港,912663.5,463703,448960.5,161091,84900.75,203205,36119.75,419247,207,4230,3663
201903,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201903,臺北港,152018.25,70905.5,81112.75,39639.75,10213.25,52835.25,7626.25,40283.75,0,1420,0
201903,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201903,安平港,0,0,0,0,0,0,0,0,0,0,0
201904,國際商港,1276777,650630,626147,310014.75,110463.75,332909,61687.25,447262.75,450.5,8030,5959
201904,基隆港,115139.75,64687,50452.75,59925.25,3845.75,31519.25,18467.5,1379,0,3,0
201904,臺中港,146321.75,73671.25,72650.5,50352.5,20119.75,67903.5,1740,2802,13,1988,1403
201904,高雄港,881962,447421.75,434540.25,164110,74558.75,190543,33679.5,409310.25,437.5,4782,4541
201904,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201904,臺北港,133353.5,64850,68503.5,35627,11939.5,42943.25,7800.25,33771.5,0,1257,15
201904,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201904,安平港,0,0,0,0,0,0,0,0,0,0,0
201905,國際商港,1323741.75,656379.75,667362,322370.5,110210,362673.75,73859.75,440642.75,740,8137,5108
201905,基隆港,125014.5,66339.5,58675,60871,3914.25,37536.5,19930.25,2722.5,32,8,0
201905,臺中港,161898.75,81542.5,80356.25,54293.25,23285.25,72579,3300,4818.25,22,2026,1575
201905,高雄港,895415.75,440829.75,454586,167913.5,73156.25,204769.25,43800,396851.75,686,4710,3529
201905,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201905,臺北港,141406.75,67662,73744.75,39286.75,9854.25,47789,6829.5,36250.25,0,1393,4
201905,蘇澳港,6,6,0,6,0,0,0,0,0,0,0
201905,安平港,0,0,0,0,0,0,0,0,0,0,0
201906,國際商港,1264384.5,629256,635128.5,301747.5,106184.75,342673,69759.25,432810,738,6847,3625
201906,基隆港,125056.75,67738,57318.75,61023.25,4417.75,35824.75,19834,3731,218,8,0
201906,臺中港,151626,72501.5,79124.5,49676.75,19749.75,71586.5,4558,2753,22,2046,1234
201906,高雄港,861115,428254,432861,158231.25,72607.5,194475.25,39657.25,389850.75,498,3404,2391
201906,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201906,臺北港,126586.75,60762.5,65824.25,32816.25,9409.75,40786.5,5710,36475.25,0,1389,0
201906,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201906,安平港,0,0,0,0,0,0,0,0,0,0,0
201907,國際商港,1305304,646469.25,658834.75,307799,107437,349423.5,73570.5,455704,445,7243,3682
201907,基隆港,132969,69836.5,63132.5,63163,5099.5,37517.75,23631.75,3489,60,8,0
201907,臺中港,153191,73221.5,79969.5,49595,20350.5,72968.5,3832,3093,23,1914,1415
201907,高雄港,884299.25,437566.5,446732.75,157463.75,73225,198076.75,36451.5,412685.25,362,3771,2264
201907,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201907,臺北港,134844.75,65844.75,69000,37577.25,8762,40860.5,9655.25,36436.75,0,1550,3
201907,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201907,安平港,0,0,0,0,0,0,0,0,0,0,0
201908,國際商港,1261365.25,633033.75,628331.5,301655.25,112668.5,341886.75,68405.75,425976,322,7057,3394
201908,基隆港,118287,64073.5,54213.5,57863,5367.5,33878.5,19143,2024,2,9,0
201908,臺中港,152795.5,73328.75,79466.75,50949.5,19438.25,72811.5,3629.25,2751,7,1978,1231
201908,高雄港,859350,434408.5,424941.5,157633.5,80010.5,192254.25,38890.75,384609,313,3476,2163
201908,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201908,臺北港,130932.75,61223,69709.75,35209.25,7852.25,42942.5,6742.75,36592,0,1594,0
201908,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201908,安平港,0,0,0,0,0,0,0,0,0,0,0
201909,國際商港,1236680.25,633030.5,603649.75,298105.5,112599.25,324462.5,66519.25,426336.75,71,5649,2937
201909,基隆港,117545,64739,52806,58018.25,5473.75,31842,19973,2229,0,9,0
201909,臺中港,148378,75202.25,73175.75,52453.5,19978.75,67103.75,3620,2636,10,1539,1037
201909,高雄港,846260.75,433090,413170.75,152824,79707.5,185337.5,36834.5,386736.25,61,2863,1897
201909,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201909,臺北港,124496.5,59999.25,64497.25,34809.75,7439.25,40179.25,6091.75,34735.5,0,1238,3
201909,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201909,安平港,0,0,0,0,0,0,0,0,0,0,0
201910,國際商港,1292424.5,650994,641430.5,312594.5,109786.5,351105,61707.5,446325,767,6766,3373
201910,基隆港,127985.75,70308.5,57677.25,62886.25,5452.25,37214,18719.25,3482,224,8,0
201910,臺中港,149073.5,71125.25,77948.25,50618.5,17720.75,71827.25,3227,3065,10,1703,902
201910,高雄港,870621.5,437151.75,433469.75,159091.25,76702.5,197986.5,32905.25,397281,533,3663,2459
201910,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201910,臺北港,144743.75,72408.5,72335.25,39998.5,9911,44077.25,6856,42497,0,1392,12
201910,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201910,安平港,0,0,0,0,0,0,0,0,0,0,0
201911,國際商港,1268801.75,639978.75,628823,311267.75,105313.75,335425.75,69580.5,435135,1201,7081,3797
201911,基隆港,127072.5,69895.25,57177.25,63946.5,4063.75,34180.25,21353,2675,849,5,0
201911,臺中港,155741.75,74466.75,81275,52813.75,18179,72553,5315,3742,8,1908,1223
201911,高雄港,856162.25,433177.5,422984.75,157414,75422.75,188639,34254.75,393929.75,344,3584,2574
201911,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201911,臺北港,129825.25,62439.25,67386,37093.5,7648.25,40053.5,8657.75,34788.25,0,1584,0
201911,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201911,安平港,0,0,0,0,0,0,0,0,0,0,0
201912,國際商港,1344622.5,683764.25,660858.25,339850,101825.25,353001.25,78801.75,460219.25,418,6767,3740
201912,基隆港,136505,75296,61209,70393.5,3471.5,36980.25,22555.75,2912,185,7,0
201912,臺中港,162322,79755.5,82566.5,56079.75,19891.75,75027.5,4051,4273,3,1792,1204
201912,高雄港,911191,461693,449498,173583.25,72931.25,200732,45664.5,412012,230,3502,2536
201912,花蓮港,0,0,0,0,0,0,0,0,0,0,0
201912,臺北港,134604.5,67019.75,67584.75,39793.5,5530.75,40261.5,6530.5,41022.25,0,1466,0
201912,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
201912,安平港,0,0,0,0,0,0,0,0,0,0,0
202001,國際商港,1235374.5,620644.25,614730.25,300462.75,101217.5,314735.5,73652,435288.75,1306,5655,3057
202001,基隆港,112694.25,61091.25,51603,55890.5,3878.25,29501.5,21097,2323,0,4,0
202001,臺中港,141503.5,73940,67563.5,52018.75,19337.25,59402.5,5775,2933,8,1152,877
202001,高雄港,851717.5,423527,428190.5,154391.25,71022.75,183179.75,41130.75,394892,1298,3623,2180
202001,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202001,臺北港,129454.25,62081,67373.25,38157.25,6979.25,42651.75,5649.25,35140.75,0,876,0
202001,蘇澳港,5,5,0,5,0,0,0,0,0,0,0
202001,安平港,0,0,0,0,0,0,0,0,0,0,0
202002,國際商港,1137999,558892,579107,254526.5,94819.25,307545,59740.25,410577.5,3286.5,5148,2356
202002,基隆港,85842,43366,42476,40220.75,2437.25,27471.75,14248.25,1418,40,6,0
202002,臺中港,134115.75,61896.25,72219.5,40202.25,18970,65641.5,3631,3545,2,1394,730
202002,高雄港,794858.25,395530,399328.25,143730.5,64310.5,175161.5,35066,368864.25,3244.5,2855,1626
202002,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202002,臺北港,123183,58099.75,65083.25,30373,9101.5,39270.25,6795,36750.25,0,893,0
202002,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202002,安平港,0,0,0,0,0,0,0,0,0,0,0
202003,國際商港,1304125,655492.5,648632.5,322503.25,92483,348219.5,62125.5,467211.75,795,6741,4046
202003,基隆港,120963.75,67936.75,53027,63412,3672.75,35451.75,16723.25,1699,1,4,0
202003,臺中港,162130,80860,81270,59775.5,17794.5,73946,4341,3291,2,1797,1183
202003,高雄港,876737.25,435599.75,441137.5,158519,63483.5,194481.5,35108.25,417549,792,3941,2863
202003,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202003,臺北港,144294,71096,73198,40796.75,7532.25,44340.25,5953,44672.75,0,999,0
202003,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202003,安平港,0,0,0,0,0,0,0,0,0,0,0
202004,國際商港,1173593.5,602994,570599.5,324720.5,86268.5,293349.25,73379.75,383260.5,1084,7283,4248
202004,基隆港,135464.75,76743,58721.75,70885.75,3661.25,31144,25553.75,4207,8,5,0
202004,臺中港,147914.25,77082.25,70832,59985,14095.25,63712,4202,3281,2,1562,1075
202004,高雄港,765543.5,383910.25,381633.25,153248.25,58941,160311.75,39513.75,344616.75,1074,4665,3173
202004,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202004,臺北港,124671,65258.5,59412.5,40601.5,9571,38181.5,4110.25,31155.75,0,1051,0
202004,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202004,安平港,0,0,0,0,0,0,0,0,0,0,0
202005,國際商港,1210350.5,603508,606842.5,307909,95782,307137.75,97296,391168.75,1087,6224,3746
202005,基隆港,130171.25,70116.25,60055,65852.5,3158.5,33278,25929.75,1946.5,0,6,0
202005,臺中港,145791.5,70063.75,75727.75,53363.75,14143,69038.75,4079,2358,4,1656,1149
202005,高雄港,815396.5,403752.75,411643.75,153922.25,66405,169161.5,57020.75,361668,1083,3539,2597
202005,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202005,臺北港,118991.25,59575.25,59416,34770.5,12075.5,35659.5,10266.5,25196.25,0,1023,0
202005,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202005,安平港,0,0,0,0,0,0,0,0,0,0,0
202006,國際商港,1154696.25,578037.5,576658.75,302451.75,90138,297881.5,96274.5,356536,1280.5,6393,3741
202006,基隆港,131470.75,69665.5,61805.25,64132,3959.75,32606.5,27584,2518.5,667,3,0
202006,臺中港,141272,69270,72002,49784,16956,66214.75,3592.25,2230,2,1427,1066
202006,高雄港,744276.25,372088.5,372187.75,152206.5,54876.75,164124.75,44713.75,320954,611.5,4114,2675
202006,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202006,臺北港,137677.25,67013.5,70663.75,36329.25,14345.5,34935.5,20384.5,30833.5,0,849,0
202006,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202006,安平港,0,0,0,0,0,0,0,0,0,0,0
202007,國際商港,1212765.5,591632.75,621132.75,317445.5,83171,335590.5,93179.5,372532,332,6689,3826
202007,基隆港,138412.25,70157.5,68254.75,66052.75,3452.5,37479.75,30186.75,1153.5,80,7,0
202007,臺中港,152577.25,74656,77921.25,54519.25,17044.75,71108,3804.25,3240,2,1711,1148
202007,高雄港,785147,384046.25,401100.75,156235.5,55081,185014.75,42416.75,339670,250,3801,2678
202007,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202007,臺北港,136629,62773,73856,40638,7592.75,41988,16771.75,28468.5,0,1170,0
202007,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202007,安平港,0,0,0,0,0,0,0,0,0,0,0
202008,國際商港,1230604,594703.75,635900.25,308143.75,81843.25,346854.75,90297.5,394159.75,271,5995,3039
202008,基隆港,138281.25,68916.75,69364.5,64997.5,2808.25,36636,31766.5,2051,12,10,0
202008,臺中港,156998.75,73197,83801.75,55163,15664,76779.25,4511.5,1967,2,1761,1151
202008,高雄港,803929.75,392081.25,411848.5,149906.25,56036.75,191386.75,40153.25,361333.75,257,2968,1888
202008,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202008,臺北港,131394.25,60508.75,70885.5,38077,7334.25,42052.75,13866.25,28808,0,1256,0
202008,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202008,安平港,0,0,0,0,0,0,0,0,0,0,0
202009,國際商港,1185324.5,597160.25,588164.25,309131.75,94553.5,336869,68750.25,363875,2139,6833,3173
202009,基隆港,139595.75,72681,66914.75,67966,2823,36644.75,28798,2423,932,9,0
202009,臺中港,150863.25,75018.5,75844.75,52240,20192.5,71395.5,2113.25,1977,2,1760,1183
202009,高雄港,766081.5,386560.25,379521.25,148619.25,64474.25,187516,27303.5,331087.5,1205,3886,1990
202009,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202009,臺北港,128784,62900.5,65883.5,40306.5,7063.75,41312.75,10535.5,28387.5,0,1178,0
202009,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202009,安平港,0,0,0,0,0,0,0,0,0,0,0
202010,國際商港,1221854.5,604690,617164.5,305705.75,95166.5,362392,55730.75,393352.5,1100,5836,2571
202010,基隆港,124357,67340,57017,63751.5,1868.5,37115.25,18907.75,2246,461,7,0
202010,臺中港,162513,77037.5,85475.5,52291,22104.5,80061.5,2594,3134,3,1544,781
202010,高雄港,792259,392279.75,399979.25,148489,63073.5,199129,24622.75,351454.75,636,3064,1790
202010,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202010,臺北港,142725.5,68032.75,74692.75,41174.25,8120,46086.25,9606.25,36517.75,0,1221,0
202010,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202010,安平港,0,0,0,0,0,0,0,0,0,0,0
202011,國際商港,1226348.25,620387.5,605960.75,316958.75,103822.5,351114.75,66646.75,379006.5,776,5643,2380
202011,基隆港,139596.75,71942.25,67654.5,68785.5,2308.25,41835.5,24362.5,2287,8,10,0
202011,臺中港,161776.25,79086.5,82689.75,52710.25,24129.25,77789.75,2548,2055,0,1629,915
202011,高雄港,782596.5,400215.25,382381.25,153812,66581,187430.75,27133.5,342486.25,768,2920,1465
202011,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202011,臺北港,142378.75,69143.5,73235.25,41651,10804,44058.75,12602.75,32178.25,0,1084,0
202011,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202011,安平港,0,0,0,0,0,0,0,0,0,0,0
202012,國際商港,1300541.5,663200,637341.5,347678.25,117548.25,365309.75,71498.5,387862.75,441,6828,3375
202012,基隆港,135942.5,74167.5,61775,72056.25,1631.25,36731,24564,950,0,10,0
202012,臺中港,163530.75,80938.5,82592.25,55195.5,23508,77601.25,2777,1653,1,1682,1113
202012,高雄港,843119.25,430168.25,412951,172838.75,79314.5,200408.75,31285.25,352667,440,3903,2262
202012,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202012,臺北港,157949,77925.75,80023.25,47587.75,13094.5,50568.75,12872.25,32592.75,0,1233,0
202012,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202012,安平港,0,0,0,0,0,0,0,0,0,0,0
202101,國際商港,1308883.25,654884,653999.25,352264,113680.5,370222.75,82609.5,380411.5,365,6495,2835
202101,基隆港,136792.5,73343.5,63449,70871.75,2246.75,37911.75,25313.25,440,0,9,0
202101,臺中港,172088,85756.5,86331.5,57999.5,24908,79613.5,3895,3336,0,1580,756
202101,高雄港,833101.75,413528.75,419573,172663.5,71998,203029.25,36284,342869,365,3814,2079
202101,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202101,臺北港,166901,82255.25,84645.75,50729.25,14527.75,49668.25,17117.25,33766.5,0,1092,0
202101,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202101,安平港,0,0,0,0,0,0,0,0,0,0,0
202102,國際商港,1118266.75,561084,557182.75,281605.75,99224,304131.75,66646.25,360057,290,4111,2201
202102,基隆港,101410.75,53725.5,47685.25,51335.75,2076.75,26621.75,20808.5,564,1,3,0
202102,臺中港,135546.25,67801.75,67744.5,47730.75,18425,63004.5,2914,2077,0,1045,350
202102,高雄港,738527.75,370022,368505.75,143927.75,67105,171302.5,32243.5,319260,289,2549,1851
202102,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202102,臺北港,142782,69534.75,73247.25,38611.5,11617.25,43203,10680.25,38156,0,514,0
202102,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202102,安平港,0,0,0,0,0,0,0,0,0,0,0
202103,國際商港,1343210.75,676908.75,666302,356239.25,113227,389293.5,82724.5,392437.5,201,6181,2907
202103,基隆港,134496,73260.5,61235.5,70366.5,2526,39934.75,21103.75,555,0,10,0
202103,臺中港,169839.25,82887.25,86952,55223.25,25663.75,81812.75,3102,1453.5,0,1629,955
202103,高雄港,864491.5,435929.5,428562,180739.75,72340,213314,44159.75,348298,201,3487,1952
202103,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202103,臺北港,174384,84831.5,89552.5,49909.75,12697.25,54232,14359,42131,0,1055,0
202103,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202103,安平港,0,0,0,0,0,0,0,0,0,0,0
202104,國際商港,1303949,661692.75,642256.25,351185,101885.25,362291.25,88214.75,390920.75,724,5765,2963
202104,基隆港,135543.5,74151,61392.5,71476.75,2343.25,35543,25498.5,675,0,7,0
202104,臺中港,166514.5,84523.75,81990.75,59409.5,23313.25,76063.75,4040,1392,1,1437,858
202104,高雄港,821201.25,413368.5,407832.75,166687.5,62994.5,196825.25,42082,346391,723,3393,2105
202104,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202104,臺北港,180689.75,89649.5,91040.25,53611.25,13234.25,53859.25,16594.25,42462.75,0,928,0
202104,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202104,安平港,0,0,0,0,0,0,0,0,0,0,0
202105,國際商港,1341335.25,665077,676258.25,352860.75,102244.75,376402.25,77918.25,420349.75,2077.5,6069,3413
202105,基隆港,141106.25,74128.25,66978,72006.25,1704,40048,26687,649,2,10,0
202105,臺中港,171806.5,84102.5,87704,60000.25,21213.25,79622,5140,3356,41,1487,947
202105,高雄港,849307,422615,426692,168855.5,68484.25,198748.75,32906.75,372295.25,2034.5,3543,2439
202105,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202105,臺北港,179108.5,84224.25,94884.25,51998.75,10843.25,57983.5,13184.5,44049.5,0,1022,27
202105,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202105,安平港,7,7,0,0,0,0,0,0,0,7,0
202106,國際商港,1301543,659899.25,641643.75,330754,112058,343359.75,86539.5,417786.75,431,6317,4297
202106,基隆港,127009,67995.75,59013.25,65627.75,1397,29177.75,28887.5,1905,5,9,0
202106,臺中港,162289.75,82702,79587.75,56426.25,22592.75,70960.75,5858,3981,0,1392,1079
202106,高雄港,839225.25,423826.5,415398.75,159816.25,75159.25,192849.5,35608,368120.25,426,4028,3218
202106,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202106,臺北港,173019,85375,87644,48883.75,12909,50371.75,16186,43780.5,0,888,0
202106,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202106,安平港,0,0,0,0,0,0,0,0,0,0,0
202107,國際商港,1303569.5,660423.75,643145.75,334650.25,100633,350797.75,76678,431264.5,167,5954,3425
202107,基隆港,128507.5,68486.5,60021,64761,2135.5,32902,25567,3131,1,10,0
202107,臺中港,168625,82953.25,85671.75,57967.25,20658,76633.75,4915,5856,0,1645,950
202107,高雄港,835070.25,424156.25,410914,160968.75,65166.25,188753.75,33426,380863.5,166,3251,2475
202107,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202107,臺北港,171366.75,84827.75,86539,50953.25,12673.25,52508.25,12770,41414,0,1048,0
202107,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202107,安平港,0,0,0,0,0,0,0,0,0,0,0
202108,國際商港,1303916.25,656325.25,647591,332297.75,102929.5,371418,67327,418184,3773,5528,2459
202108,基隆港,141282.5,73246.25,68036.25,69095.25,2221,39277.25,27877,2800,9,3,0
202108,臺中港,173431.5,84701.25,88730.25,56556,23844.25,80717.25,3777,6500,7,1337,693
202108,高雄港,831667.25,421760.25,409907,161211.75,66601.75,200662,25271,369122.75,3757,3275,1766
202108,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202108,臺北港,157499,76581.5,80917.5,45434.75,10262.5,50761.5,10402,39725.25,0,913,0
202108,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202108,安平港,36,36,0,0,0,0,0,36,0,0,0
202109,國際商港,1270336,633588.75,636747.25,333610,100173.75,354013,72619.25,395373,3889,6751,3907
202109,基隆港,132655.25,69475.75,63179.5,66733.25,2042.5,34900.25,27914.25,1061,1,3,0
202109,臺中港,155801.25,77964.25,77837,54052,20529.25,69707,4235,4697,13,1444,1124
202109,高雄港,809207.5,401535.5,407672,160499.75,64180,192873.5,28915,351790.25,3875,4378,2696
202109,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202109,臺北港,172636,84613.25,88022.75,52325,13422,56532.25,11555,37788.75,0,926,87
202109,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202109,安平港,36,0,36,0,0,0,0,36,0,0,0
202110,國際商港,1268158.25,634302.75,633855.5,321717.75,111784.5,365940.25,73691.25,384781,725.5,6340,3178
202110,基隆港,125771.5,66234,59537.5,62929,1596,33728.25,25021.25,2471,20,6,0
202110,臺中港,171235.75,83117.75,88118,50720.25,28964.5,81912,3361,3798,2,1608,870
202110,高雄港,810007.5,407606.25,402401.25,162955.75,67325,199314,32505.25,341426,703.5,3645,2133
202110,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202110,臺北港,161135.5,77344.75,83790.75,45112.75,13899,50978,12803.75,37086,0,1081,175
202110,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202110,安平港,8,0,8,0,0,8,0,0,0,0,0
202111,國際商港,1296854.5,657746.25,639108.25,337422.5,118079.25,367260.25,72481.75,391118.75,812,6208,3472
202111,基隆港,144175.25,77743.75,66431.5,74150.75,2302,37966.5,27160,2583,10,3,0
202111,臺中港,159802.25,79710.5,80091.75,54600,22604.5,74917.75,2205,3213,5,1233,1024
202111,高雄港,825778.75,417092.5,408686.25,162191.25,78478.75,200825.75,29737.25,347698.75,797,3880,2170
202111,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202111,臺北港,167034.25,83183.5,83850.75,46480.5,14694,53550.25,13379.5,37560,0,1092,278
202111,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202111,安平港,64,16,48,0,0,0,0,64,0,0,0
202112,國際商港,1294615.5,649715.25,644900.25,367602,83510.25,349385,86284.25,396634,1109,6763,3328
202112,基隆港,152641.75,82799.75,69842,79157.25,2411.5,36054,32558,2450,7,4,0
202112,臺中港,172314.5,87704.5,84610,61389.5,23467,76611,5008,2997,4,1640,1198
202112,高雄港,806852.75,399190,407662.75,175316,49254,188828.5,34216.5,352034.75,1098,3975,2130
202112,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202112,臺北港,162576.5,79881,82695.5,51739.25,8361.75,47875.5,14501.75,38964.25,0,1134,0
202112,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202112,安平港,230,140,90,0,16,16,0,188,0,10,0
202201,國際商港,1272871,640401.25,632469.75,351290.5,97423,346085.25,89882.75,380108.5,382,5440,2259
202201,基隆港,141752.75,74413.25,67339.5,71652.25,1946,32010.75,34316.75,1800,23,4,0
202201,臺中港,156203.25,76686.5,79516.75,52594.75,21571.75,69693.75,7295,3195,2,1056,795
202201,高雄港,827333.5,420713,406620.5,184989.5,65285.5,198324.5,34984,338317,357,3612,1464
202201,花蓮港,0,0,0,0,0,0,0,0,0,0,0
202201,臺北港,147581.5,68588.5,78993,42054,8619.75,46056.25,13287,36796.5,0,768,0
202201,蘇澳港,0,0,0,0,0,0,0,0,0,0,0
202201,安平港,0,0,0,0,0,0,0,0,0,0,0
202202,國際商港,1088649,528877,559772,266901.5,84537.75,305815,66702.75,358931,673,3548,1540
202202,基隆港,105677.5,51733.25,53944.25,49052,1599.25,33058,20112.25,1707,148,1,0
202202,臺中港,135154.75,64154.75,71000,45750.75,15738,65123,3287,4042,30,815,369
202202,高雄港,716441.25,346474.25,369967,134929.25,56964.75,170965.75,34224.5,315464,445,2277,1171
202202,花蓮港,0,0,0,0,0,0,0,0,0,0,0
